Node,Number of Visits,Relative Importance Score,%
5851,11089,0.00011089,0.011089
5069,11089,0.00011089,0.011089
5390,11089,0.00011089,0.011089
1355,11088,0.00011088,0.011087999999999999
1357,11088,0.00011088,0.011087999999999999
4475,11088,0.00011088,0.011087999999999999
5776,11088,0.00011088,0.011087999999999999
6281,11088,0.00011088,0.011087999999999999
533,11087,0.00011087,0.011087
3500,11087,0.00011087,0.011087
599,11086,0.00011086,0.011086
5517,11086,0.00011086,0.011086
4956,11086,0.00011086,0.011086
5591,11086,0.00011086,0.011086
5753,11086,0.00011086,0.011086
5862,11086,0.00011086,0.011086
639,11085,0.00011085,0.011085
4834,11085,0.00011085,0.011085
1681,11084,0.00011084,0.011084
5243,11084,0.00011084,0.011084
1182,11083,0.00011083,0.011082999999999999
1646,11083,0.00011083,0.011082999999999999
4595,11083,0.00011083,0.011082999999999999
4671,11082,0.00011082,0.011082
4994,11082,0.00011082,0.011082
5351,11082,0.00011082,0.011082
5377,11082,0.00011082,0.011082
5805,11082,0.00011082,0.011082
5967,11081,0.00011081,0.011081
2009,11080,0.0001108,0.01108
2526,11080,0.0001108,0.01108
746,11080,0.0001108,0.01108
2732,11080,0.0001108,0.01108
1101,11080,0.0001108,0.01108
5867,11080,0.0001108,0.01108
5983,11080,0.0001108,0.01108
952,11079,0.00011079,0.011079
1566,11079,0.00011079,0.011079
4576,11079,0.00011079,0.011079
5671,11079,0.00011079,0.011079
5751,11079,0.00011079,0.011079
5919,11079,0.00011079,0.011079
6035,11079,0.00011079,0.011079
374,11078,0.00011078,0.011078000000000001
1464,11078,0.00011078,0.011078000000000001
3545,11078,0.00011078,0.011078000000000001
4029,11078,0.00011078,0.011078000000000001
5620,11078,0.00011078,0.011078000000000001
6156,11078,0.00011078,0.011078000000000001
2178,11077,0.00011077,0.011077
2239,11077,0.00011077,0.011077
2258,11077,0.00011077,0.011077
772,11077,0.00011077,0.011077
5208,11077,0.00011077,0.011077
836,11076,0.00011076,0.011076
3776,11076,0.00011076,0.011076
4457,11076,0.00011076,0.011076
4596,11076,0.00011076,0.011076
5706,11076,0.00011076,0.011076
5818,11076,0.00011076,0.011076
6082,11076,0.00011076,0.011076
4000,11075,0.00011075,0.011075
4325,11075,0.00011075,0.011075
5386,11075,0.00011075,0.011075
5472,11075,0.00011075,0.011075
4996,11074,0.00011074,0.011074
5495,11074,0.00011074,0.011074
5744,11074,0.00011074,0.011074
6184,11074,0.00011074,0.011074
1452,11073,0.00011073,0.011073000000000001
3520,11073,0.00011073,0.011073000000000001
4555,11073,0.00011073,0.011073000000000001
6036,11073,0.00011073,0.011073000000000001
4710,11073,0.00011073,0.011073000000000001
5948,11073,0.00011073,0.011073000000000001
6042,11073,0.00011073,0.011073000000000001
1293,11072,0.00011072,0.011072
5084,11072,0.00011072,0.011072
5995,11072,0.00011072,0.011072
4269,11071,0.00011071,0.011071000000000001
5899,11071,0.00011071,0.011071000000000001
189,11070,0.0001107,0.01107
6181,11070,0.0001107,0.01107
5700,11070,0.0001107,0.01107
6058,11070,0.0001107,0.01107
2171,11069,0.00011069,0.011069
2731,11069,0.00011069,0.011069
5606,11069,0.00011069,0.011069
6278,11069,0.00011069,0.011069
3525,11068,0.00011068,0.011068
5135,11068,0.00011068,0.011068
5650,11068,0.00011068,0.011068
5752,11068,0.00011068,0.011068
723,11067,0.00011067,0.011067
2692,11067,0.00011067,0.011067
5500,11067,0.00011067,0.011067
6063,11067,0.00011067,0.011067
328,11066,0.00011066,0.011066
618,11066,0.00011066,0.011066
3291,11066,0.00011066,0.011066
5697,11066,0.00011066,0.011066
6051,11066,0.00011066,0.011066
5402,11065,0.00011065,0.011065
5789,11065,0.00011065,0.011065
4673,11064,0.00011064,0.011064
5987,11064,0.00011064,0.011064
245,11063,0.00011063,0.011063
2297,11063,0.00011063,0.011063
5760,11063,0.00011063,0.011063
6248,11063,0.00011063,0.011063
6267,11063,0.00011063,0.011063
4967,11062,0.00011062,0.011061999999999999
5286,11062,0.00011062,0.011061999999999999
5297,11062,0.00011062,0.011061999999999999
5290,11061,0.00011061,0.011061
5878,11061,0.00011061,0.011061
5769,11060,0.0001106,0.01106
6078,11060,0.0001106,0.01106
2738,11059,0.00011059,0.011059
5113,11059,0.00011059,0.011059
5247,11059,0.00011059,0.011059
5379,11059,0.00011059,0.011059
6173,11059,0.00011059,0.011059
26,11058,0.00011058,0.011058
2318,11058,0.00011058,0.011058
1315,11058,0.00011058,0.011058
3673,11058,0.00011058,0.011058
5347,11058,0.00011058,0.011058
5371,11058,0.00011058,0.011058
5558,11058,0.00011058,0.011058
5692,11058,0.00011058,0.011058
5822,11058,0.00011058,0.011058
6250,11058,0.00011058,0.011058
1126,11057,0.00011057,0.011056999999999999
1593,11057,0.00011057,0.011056999999999999
1638,11057,0.00011057,0.011056999999999999
1820,11057,0.00011057,0.011056999999999999
3556,11057,0.00011057,0.011056999999999999
5223,11057,0.00011057,0.011056999999999999
2137,11056,0.00011056,0.011056
402,11056,0.00011056,0.011056
4497,11056,0.00011056,0.011056
5375,11056,0.00011056,0.011056
5847,11056,0.00011056,0.011056
499,11055,0.00011055,0.011055
598,11055,0.00011055,0.011055
5136,11055,0.00011055,0.011055
5595,11055,0.00011055,0.011055
1443,11054,0.00011054,0.011054
1510,11054,0.00011054,0.011054
1572,11054,0.00011054,0.011054
4443,11054,0.00011054,0.011054
1927,11053,0.00011053,0.011053
617,11053,0.00011053,0.011053
1136,11053,0.00011053,0.011053
4466,11053,0.00011053,0.011053
5317,11053,0.00011053,0.011053
5998,11053,0.00011053,0.011053
2482,11052,0.00011052,0.011052000000000001
2775,11052,0.00011052,0.011052000000000001
2919,11052,0.00011052,0.011052000000000001
3274,11052,0.00011052,0.011052000000000001
5459,11052,0.00011052,0.011052000000000001
6297,11052,0.00011052,0.011052000000000001
1254,11051,0.00011051,0.011051
1613,11051,0.00011051,0.011051
5466,11051,0.00011051,0.011051
5609,11051,0.00011051,0.011051
6174,11051,0.00011051,0.011051
6188,11050,0.0001105,0.01105
1759,11049,0.00011049,0.011049
4267,11049,0.00011049,0.011049
6144,11049,0.00011049,0.011049
2827,11048,0.00011048,0.011048
985,11048,0.00011048,0.011048
3521,11048,0.00011048,0.011048
4179,11048,0.00011048,0.011048
5446,11048,0.00011048,0.011048
6149,11048,0.00011048,0.011048
2174,11047,0.00011047,0.011047000000000001
5945,11047,0.00011047,0.011047000000000001
6006,11047,0.00011047,0.011047000000000001
3773,11046,0.00011046,0.011046
3186,11045,0.00011045,0.011045
4594,11045,0.00011045,0.011045
5046,11045,0.00011045,0.011045
5825,11045,0.00011045,0.011045
5854,11045,0.00011045,0.011045
624,11044,0.00011044,0.011044
2913,11044,0.00011044,0.011044
5364,11044,0.00011044,0.011044
431,11043,0.00011043,0.011042999999999999
2979,11043,0.00011043,0.011042999999999999
1825,11042,0.00011042,0.011042
5730,11042,0.00011042,0.011042
2488,11041,0.00011041,0.011040999999999999
5963,11041,0.00011041,0.011040999999999999
1582,11040,0.0001104,0.01104
4233,11040,0.0001104,0.01104
4749,11040,0.0001104,0.01104
6189,11040,0.0001104,0.01104
734,11039,0.00011039,0.011039
3585,11039,0.00011039,0.011039
4774,11039,0.00011039,0.011039
6264,11039,0.00011039,0.011039
766,11038,0.00011038,0.011038
5092,11038,0.00011038,0.011038
5394,11038,0.00011038,0.011038
5592,11038,0.00011038,0.011038
6180,11038,0.00011038,0.011038
1479,11037,0.00011037,0.011037
5026,11037,0.00011037,0.011037
5821,11037,0.00011037,0.011037
5226,11036,0.00011036,0.011035999999999999
5387,11036,0.00011036,0.011035999999999999
6100,11036,0.00011036,0.011035999999999999
6136,11036,0.00011036,0.011035999999999999
6236,11036,0.00011036,0.011035999999999999
2542,11035,0.00011035,0.011035
4495,11035,0.00011035,0.011035
5568,11035,0.00011035,0.011035
6052,11035,0.00011035,0.011035
6097,11035,0.00011035,0.011035
589,11034,0.00011034,0.011034
4073,11034,0.00011034,0.011034
5721,11034,0.00011034,0.011034
2835,11033,0.00011033,0.011033
4556,11033,0.00011033,0.011033
4696,11033,0.00011033,0.011033
4972,11033,0.00011033,0.011033
5877,11033,0.00011033,0.011033
6300,11033,0.00011033,0.011033
4630,11032,0.00011032,0.011032
6004,11032,0.00011032,0.011032
1083,11031,0.00011031,0.011031000000000001
1551,11031,0.00011031,0.011031000000000001
1710,11031,0.00011031,0.011031000000000001
2315,11030,0.0001103,0.01103
6262,11030,0.0001103,0.01103
3878,11029,0.00011029,0.011029
4582,11029,0.00011029,0.011029
4744,11029,0.00011029,0.011029
5559,11029,0.00011029,0.011029
5831,11029,0.00011029,0.011029
6110,11029,0.00011029,0.011029
2109,11028,0.00011028,0.011028
2510,11028,0.00011028,0.011028
3454,11028,0.00011028,0.011028
6125,11028,0.00011028,0.011028
6139,11028,0.00011028,0.011028
1065,11027,0.00011027,0.011027
5727,11027,0.00011027,0.011027
6275,11027,0.00011027,0.011027
4593,11026,0.00011026,0.011026000000000001
5829,11026,0.00011026,0.011026000000000001
4575,11025,0.00011025,0.011025
5041,11025,0.00011025,0.011025
4725,11024,0.00011024,0.011024
4560,11023,0.00011023,0.011023
2446,11022,0.00011022,0.011022
4795,11022,0.00011022,0.011022
5217,11022,0.00011022,0.011022
5573,11022,0.00011022,0.011022
5738,11022,0.00011022,0.011022
6269,11022,0.00011022,0.011022
2110,11020,0.0001102,0.01102
1875,11020,0.0001102,0.01102
5742,11020,0.0001102,0.01102
6123,11020,0.0001102,0.01102
1189,11019,0.00011019,0.011019
444,11018,0.00011018,0.011018
3631,11018,0.00011018,0.011018
445,11017,0.00011017,0.011016999999999999
5440,11017,0.00011017,0.011016999999999999
5453,11017,0.00011017,0.011016999999999999
4962,11016,0.00011016,0.011016
5255,11016,0.00011016,0.011016
5489,11016,0.00011016,0.011016
5503,11016,0.00011016,0.011016
319,11014,0.00011014,0.011014
5993,11014,0.00011014,0.011014
61,11013,0.00011013,0.011013
543,11013,0.00011013,0.011013
2830,11013,0.00011013,0.011013
207,11012,0.00011012,0.011012
3103,11012,0.00011012,0.011012
4787,11012,0.00011012,0.011012
2567,11011,0.00011011,0.011011
3155,11011,0.00011011,0.011011
4672,11011,0.00011011,0.011011
5813,11011,0.00011011,0.011011
5841,11011,0.00011011,0.011011
641,11010,0.0001101,0.01101
1035,11010,0.0001101,0.01101
1696,11010,0.0001101,0.01101
4178,11010,0.0001101,0.01101
4271,11010,0.0001101,0.01101
5524,11010,0.0001101,0.01101
5610,11009,0.00011009,0.011009
1148,11008,0.00011008,0.011008
1468,11008,0.00011008,0.011008
1111,11007,0.00011007,0.011007
5969,11007,0.00011007,0.011007
1525,11006,0.00011006,0.011006
4656,11006,0.00011006,0.011006
6093,11006,0.00011006,0.011006
1953,11005,0.00011005,0.011005000000000001
2512,11005,0.00011005,0.011005000000000001
5336,11005,0.00011005,0.011005000000000001
6002,11005,0.00011005,0.011005000000000001
6137,11005,0.00011005,0.011005000000000001
768,11004,0.00011004,0.011004
2831,11004,0.00011004,0.011004
1154,11004,0.00011004,0.011004
1410,11004,0.00011004,0.011004
1448,11004,0.00011004,0.011004
5122,11004,0.00011004,0.011004
5696,11004,0.00011004,0.011004
5944,11004,0.00011004,0.011004
4253,11003,0.00011003,0.011003
6229,11003,0.00011003,0.011003
447,11002,0.00011002,0.011002
964,11002,0.00011002,0.011002
4513,11002,0.00011002,0.011002
4755,11002,0.00011002,0.011002
5011,11002,0.00011002,0.011002
5218,11002,0.00011002,0.011002
5359,11002,0.00011002,0.011002
5961,11002,0.00011002,0.011002
6028,11002,0.00011002,0.011002
6272,11002,0.00011002,0.011002
3575,11001,0.00011001,0.011001
1869,11001,0.00011001,0.011001
5955,11001,0.00011001,0.011001
5699,11001,0.00011001,0.011001
6148,11001,0.00011001,0.011001
905,11000,0.00011,0.011000000000000001
1449,11000,0.00011,0.011000000000000001
4449,11000,0.00011,0.011000000000000001
4479,10999,0.00010999,0.010999
5144,10999,0.00010999,0.010999
5461,10999,0.00010999,0.010999
5590,10999,0.00010999,0.010999
5618,10999,0.00010999,0.010999
5866,10999,0.00010999,0.010999
5946,10999,0.00010999,0.010999
597,10998,0.00010998,0.010998
5954,10998,0.00010998,0.010998
6268,10998,0.00010998,0.010998
3518,10997,0.00010997,0.010997
4713,10997,0.00010997,0.010997
5070,10997,0.00010997,0.010997
5652,10996,0.00010996,0.010996
5860,10996,0.00010996,0.010996
6024,10996,0.00010996,0.010996
1099,10995,0.00010995,0.010995
5637,10995,0.00010995,0.010995
2180,10994,0.00010994,0.010994
1185,10994,0.00010994,0.010994
1577,10994,0.00010994,0.010994
5363,10994,0.00010994,0.010994
2915,10993,0.00010993,0.010993
4648,10993,0.00010993,0.010993
5515,10993,0.00010993,0.010993
1183,10992,0.00010992,0.010992
1580,10992,0.00010992,0.010992
3911,10991,0.00010991,0.010990999999999999
5052,10991,0.00010991,0.010990999999999999
1263,10990,0.0001099,0.01099
5674,10990,0.0001099,0.01099
6026,10990,0.0001099,0.01099
519,10989,0.00010989,0.010989
5206,10987,0.00010987,0.010987
5574,10987,0.00010987,0.010987
5833,10987,0.00010987,0.010987
6053,10987,0.00010987,0.010987
6231,10987,0.00010987,0.010987
3157,10986,0.00010986,0.010986
3567,10986,0.00010986,0.010986
5560,10986,0.00010986,0.010986
6233,10985,0.00010985,0.010985
6265,10985,0.00010985,0.010985
4331,10984,0.00010984,0.010984
5812,10984,0.00010984,0.010984
6194,10984,0.00010984,0.010984
3611,10983,0.00010983,0.010983
4745,10983,0.00010983,0.010983
6070,10983,0.00010983,0.010983
6127,10983,0.00010983,0.010983
1205,10982,0.00010982,0.010982
3099,10982,0.00010982,0.010982
2426,10981,0.00010981,0.010981
4605,10981,0.00010981,0.010981
5708,10981,0.00010981,0.010981
6182,10981,0.00010981,0.010981
6260,10981,0.00010981,0.010981
3075,10980,0.0001098,0.01098
5203,10980,0.0001098,0.01098
5366,10980,0.0001098,0.01098
6191,10980,0.0001098,0.01098
596,10979,0.00010979,0.010979000000000001
1874,10979,0.00010979,0.010979000000000001
501,10978,0.00010978,0.010978
1521,10978,0.00010978,0.010978
5090,10978,0.00010978,0.010978
5372,10978,0.00010978,0.010978
5986,10978,0.00010978,0.010978
6146,10978,0.00010978,0.010978
5409,10977,0.00010977,0.010977
1080,10976,0.00010976,0.010976000000000001
4965,10976,0.00010976,0.010976000000000001
5213,10976,0.00010976,0.010976000000000001
2256,10975,0.00010975,0.010975
3380,10975,0.00010975,0.010975
3875,10975,0.00010975,0.010975
5651,10975,0.00010975,0.010975
5741,10973,0.00010973,0.010973
6177,10973,0.00010973,0.010973
3857,10972,0.00010972,0.010971999999999999
4820,10972,0.00010972,0.010971999999999999
5212,10972,0.00010972,0.010971999999999999
5250,10972,0.00010972,0.010971999999999999
3482,10971,0.00010971,0.010971
6195,10971,0.00010971,0.010971
6245,10971,0.00010971,0.010971
934,10970,0.0001097,0.010969999999999999
1879,10970,0.0001097,0.010969999999999999
4008,10970,0.0001097,0.010969999999999999
6025,10970,0.0001097,0.010969999999999999
6258,10970,0.0001097,0.010969999999999999
5722,10969,0.00010969,0.010969
6085,10969,0.00010969,0.010969
625,10968,0.00010968,0.010967999999999999
4562,10968,0.00010968,0.010967999999999999
5134,10968,0.00010968,0.010967999999999999
417,10967,0.00010967,0.010967
2501,10967,0.00010967,0.010967
2882,10967,0.00010967,0.010967
5641,10967,0.00010967,0.010967
6107,10967,0.00010967,0.010967
3559,10966,0.00010966,0.010966
6079,10966,0.00010966,0.010966
936,10965,0.00010965,0.010964999999999999
6111,10965,0.00010965,0.010964999999999999
6135,10965,0.00010965,0.010964999999999999
5898,10964,0.00010964,0.010964
1662,10963,0.00010963,0.010963
5374,10963,0.00010963,0.010963
1,10962,0.00010962,0.010962
5842,10962,0.00010962,0.010962
6247,10962,0.00010962,0.010962
6270,10962,0.00010962,0.010962
525,10961,0.00010961,0.010961
5093,10960,0.0001096,0.01096
88,10959,0.00010959,0.010959
6081,10959,0.00010959,0.010959
4314,10958,0.00010958,0.010958
5465,10957,0.00010957,0.010957
5598,10956,0.00010956,0.010956
5951,10956,0.00010956,0.010956
5597,10955,0.00010955,0.010955000000000001
70,10954,0.00010954,0.010954
2100,10954,0.00010954,0.010954
1455,10954,0.00010954,0.010954
5834,10954,0.00010954,0.010954
2565,10953,0.00010953,0.010953000000000001
1612,10953,0.00010953,0.010953000000000001
4822,10953,0.00010953,0.010953000000000001
408,10952,0.00010952,0.010952
1063,10952,0.00010952,0.010952
1296,10952,0.00010952,0.010952
1470,10952,0.00010952,0.010952
3588,10952,0.00010952,0.010952
4835,10952,0.00010952,0.010952
5505,10952,0.00010952,0.010952
6169,10952,0.00010952,0.010952
4546,10951,0.00010951,0.010951
662,10950,0.0001095,0.010950000000000001
4135,10950,0.0001095,0.010950000000000001
4843,10950,0.0001095,0.010950000000000001
5158,10950,0.0001095,0.010950000000000001
5746,10950,0.0001095,0.010950000000000001
2877,10949,0.00010949,0.010949
5774,10949,0.00010949,0.010949
4140,10948,0.00010948,0.010948
5464,10948,0.00010948,0.010948
4946,10947,0.00010947,0.010947
5949,10947,0.00010947,0.010947
6271,10947,0.00010947,0.010947
3610,10946,0.00010946,0.010946
5512,10946,0.00010946,0.010946
5690,10946,0.00010946,0.010946
5258,10945,0.00010945,0.010945
6239,10945,0.00010945,0.010945
3876,10944,0.00010944,0.010943999999999999
4747,10944,0.00010944,0.010943999999999999
5142,10943,0.00010943,0.010943
6032,10942,0.00010942,0.010942
6266,10942,0.00010942,0.010942
773,10941,0.00010941,0.010941
3294,10941,0.00010941,0.010941
1745,10940,0.0001094,0.01094
5470,10940,0.0001094,0.01094
6083,10939,0.00010939,0.010938999999999999
2250,10938,0.00010938,0.010938
1463,10938,0.00010938,0.010938
5279,10938,0.00010938,0.010938
5485,10938,0.00010938,0.010938
5869,10938,0.00010938,0.010938
2685,10937,0.00010937,0.010937
3483,10937,0.00010937,0.010937
1729,10937,0.00010937,0.010937
5098,10937,0.00010937,0.010937
978,10936,0.00010936,0.010936
1128,10936,0.00010936,0.010936
1188,10936,0.00010936,0.010936
4514,10936,0.00010936,0.010936
4552,10936,0.00010936,0.010936
5095,10936,0.00010936,0.010936
6,10935,0.00010935,0.010935
2135,10935,0.00010935,0.010935
4326,10935,0.00010935,0.010935
4454,10935,0.00010935,0.010935
1465,10934,0.00010934,0.010934
6103,10934,0.00010934,0.010934
317,10933,0.00010933,0.010933
5712,10932,0.00010932,0.010932
5994,10932,0.00010932,0.010932
316,10931,0.00010931,0.010931
1678,10931,0.00010931,0.010931
4922,10931,0.00010931,0.010931
6106,10931,0.00010931,0.010931
6288,10931,0.00010931,0.010931
1119,10930,0.0001093,0.01093
5166,10930,0.0001093,0.01093
